raw_output/gr/OG0000380.tsv.gr01.bd:		#Likelihood: -15.0434913144428
raw_output/gr/OG0000381.tsv.gr01.bd:		#Likelihood: -12.7408927720718
raw_output/gr/OG0000382.tsv.gr01.bd:		#Likelihood: -15.4831209805279
raw_output/gr/OG0000383.tsv.gr01.bd:		#Likelihood: -12.7408927729284
raw_output/gr/OG0000384.tsv.gr01.bd:		#Likelihood: -13.4340471092164
raw_output/gr/OG0000385.tsv.gr01.bd:		#Likelihood: -14.1272006921116
raw_output/gr/OG0000386.tsv.gr01.bd:		#Likelihood: -16.7813174762559
raw_output/gr/OG0000387.tsv.gr01.bd:		#Likelihood: -18.2011796415243
raw_output/gr/OG0000388.tsv.gr01.bd:		#Likelihood: -14.6380261506976
raw_output/gr/OG0000389.tsv.gr01.bd:		#Likelihood: -14.8203479523441
raw_output/gr/OG0000390.tsv.gr01.bd:		#Likelihood: -17.5019342025963
raw_output/gr/OG0000391.tsv.gr01.bd:		#Likelihood: -12.7753470605878
raw_output/gr/OG0000392.tsv.gr01.bd:		#Likelihood: -13.9448778795045
raw_output/gr/OG0000393.tsv.gr01.bd:		#Likelihood: -17.9215555809357
raw_output/gr/OG0000394.tsv.gr01.bd:		#Likelihood: -17.6745524948528
raw_output/gr/OG0000395.tsv.gr01.bd:		#Likelihood: -12.7409063105435
raw_output/gr/OG0000397.tsv.gr01.bd:		#Likelihood: -16.4239103829078
raw_output/gr/OG0000398.tsv.gr01.bd:		#Likelihood: -15.4489568393426
raw_output/gr/OG0000399.tsv.gr01.bd:		#Likelihood: -14.6380247112071
raw_output/gr/OG0000400.tsv.gr01.bd:		#Likelihood: -13.8394870923964
raw_output/gr/OG0000401.tsv.gr01.bd:		#Likelihood: -16.4239111005967
raw_output/gr/OG0000402.tsv.gr01.bd:		#Likelihood: -13.0285879970272
raw_output/gr/OG0000403.tsv.gr01.bd:		#Likelihood: -15.4489549868236
raw_output/gr/OG0000404.tsv.gr01.bd:		#Likelihood: -13.1463721504888
raw_output/gr/OG0000405.tsv.gr01.bd:		#Likelihood: -13.0537010377304
raw_output/gr/OG0000406.tsv.gr01.bd:		#Likelihood: -16.3904308009873
raw_output/gr/OG0000407.tsv.gr01.bd:		#Likelihood: -13.4340253918005
